Active,Dosage,Facility,UID,Year,Period,Segmentation,BrandName,City,State,lon,lat,InitialRegistration,FacilitySqFt,Employees,Services,EstSales,EstFacilitySize,503A,ProductCount,Competing
Bevacizumab,solution,"RC Outsourcing, LLC",079935629,2020,2,Optical,Avastin,Lowellville,OH,-80.5364593,41.0353371,2015-10-06T00:00:00Z,4500,6,Compounding,280501,Small,Y,32,2
Bevacizumab,solution,"RC Outsourcing, LLC",079935629,2020,2,Optical,Avastin,Lowellville,OH,-80.5364593,41.0353371,2015-10-06T00:00:00Z,4500,6,Compounding,280501,Small,Y,32,2
Ceftazidime,solution,"RC Outsourcing, LLC",079935629,2020,2,"Dental, Optical, Surgical, PlasticSurgery",NA,Lowellville,OH,-80.5364593,41.0353371,2015-10-06T00:00:00Z,4500,6,Compounding,280501,Small,Y,32,2
Cefuroxime,solution,"RC Outsourcing, LLC",079935629,2020,2,"Dental, Optical, Surgical, PlasticSurgery",NA,Lowellville,OH,-80.5364593,41.0353371,2015-10-06T00:00:00Z,4500,6,Compounding,280501,Small,Y,32,2
Povidone-Iodine,solution,"RC Outsourcing, LLC",079935629,2020,2,"Surgical, Other",NA,Lowellville,OH,-80.5364593,41.0353371,2015-10-06T00:00:00Z,4500,6,Compounding,280501,Small,Y,32,2
Vancomycin,solution,"RC Outsourcing, LLC",079935629,2020,2,"Dental, Optical, Surgical, PlasticSurgery",NA,Lowellville,OH,-80.5364593,41.0353371,2015-10-06T00:00:00Z,4500,6,Compounding,280501,Small,Y,32,2
Anastrozole; 1-Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Anastrozole; Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Estradiol,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Isopropyl Alcohol,solution,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery, InfusionTherapy",NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Isopropyl Alcohol,solution,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery, InfusionTherapy",NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine Hydrochloride; Medroxyprogesterone Acetate,"injection, suspension",Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine Hydrochloride; Triamcinolone Acetonide,"injection, suspension",Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Dermatology,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Lidocaine; Prilocaine; Tetracaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",Profound,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Methylcobalamin,"injection, solution",Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,Methylcobalamin,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Methylprednisolone Acetate; Lidocaine,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Prilocaine; Lidocaine; Tetracaine; Phenylephrine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Prilocaine; Lidocaine; Tetracaine; Phenylephrine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Prilocaine; Lidocaine; Tetracaine; Phenylephrine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Prilocaine; Lidocaine; Tetracaine; Phenylephrine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,"Dental, Surgical, PlasticSurgery",TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone,pellet,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Nutraceuticals,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Testosterone Cypionate; Testosterone Propionate,injection,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,Other,NA,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Tetracaine; Phenylephrine; Prilocaine; Lidocaine,gel,Right Value Drug Stores llc dba Carie Boyd's Prescription Shop,105320625,2020,2,NA,TAP Gel,Irving,TX,-96.9488945,32.8140177,2019-07-03T00:00:00Z,10000,13,Compounding,2190000,Small,"NA",38,4
Acetaminophen,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Dental, Optical, Surgical, PlasticSurgery, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Acetaminophen,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Dental, Optical, Surgical, PlasticSurgery, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Acetaminophen,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Dental, Optical, Surgical, PlasticSurgery, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Acetaminophen,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, PlasticSurgery, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Acetaminophen,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, PlasticSurgery, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Acetaminophen,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, PlasticSurgery, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Atropine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Optical, Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Dibasic Potassium Phosphate; Monobasic Potassium Phosphate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Other,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Diltiazem Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Diltiazem Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ephedrine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Esmolol Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
